"订单编号","PID","交易时间","单项数量","单项金额","商品编号","商品名称","一级分类","二级分类","三级分类","门店名称","品牌"
2257653,"58bee279-6082-11e8-aa44-0a58ac13039c",2019-05-25 08:27:24,1,6,"12604249","达能脉动纤维竹子青提味600ml","饮料","功能性饮料","运动能量饮料","A","脉动"
2257946,"2907900a-fbbf-4e35-9215-2a81e2164957",2019-05-25 08:34:15,2,3,"93895468","AN见福茶叶蛋","方便速食","鲜食","茶叶蛋","A","见福"
2257946,"2907900a-fbbf-4e35-9215-2a81e2164957",2019-05-25 08:34:15,2,7,"93895562","N东坡肉包80g","方便速食","包点类","包点类","A","其他品牌"
2258293,"43e65736-bf9b-422e-813a-dd8e0014196f",2019-05-25 08:42:26,1,4,"11000345","美汁源果粒奶优菠萝味450g","奶制品","含乳饮料","含乳饮料","A","果粒奶优"
2258383,"8b1a6a58-bc11-4f95-aec7-59f5e781c663",2019-05-25 08:44:16,1,2,"11000391","农夫山泉水550ml","饮料","包装水","包装水","B","农夫山泉"
2258577,"fe21d7e8-29ca-45c9-9d39-070fcb85f345",2019-05-25 08:48:23,1,3,"11000032","统一绿茶500ml","饮料","茶饮料","即饮绿茶","B","统一"
2258577,"fe21d7e8-29ca-45c9-9d39-070fcb85f345",2019-05-25 08:48:23,1,2,"40000029","N烤鱼棒50g","方便速食","鲜食","自制关东煮","B","其他品牌"
2259195,"a604a357-152d-11e8-a6e1-0a58ac13001a",2019-05-25 09:01:44,1,1,"12000230","阿尔卑斯双享棒16g","休闲零食","糖果","其他糖果","B","阿尔卑斯"
2259368,"6efadfba-54ae-11e8-a43b-0a58ac130544",2019-05-25 09:05:04,1,2.3,"18000052","金翼客家盐焗蛋30g","休闲零食","肉食小食","肉食小食","B","其他品牌"
2259368,"6efadfba-54ae-11e8-a43b-0a58ac130544",2019-05-25 09:05:04,1,1.5,"13000098","双汇鸡肉肠70g","辅助佐餐","熟食肉制品","熟食肉制品","B","双汇"
2259368,"6efadfba-54ae-11e8-a43b-0a58ac130544",2019-05-25 09:05:04,1,3.5,"11603832","农夫山泉天然矿泉山535ml","饮料","包装水","包装水","B","农夫山泉"
2259368,"6efadfba-54ae-11e8-a43b-0a58ac130544",2019-05-25 09:05:04,1,0.2,"50000006","新购物袋fook(小)","购物袋","购物袋","购物袋","B","见福"
2259983,"65dc1d71-216b-4f62-8d0d-d714855fdc7c",2019-05-25 09:19:16,1,3,"12001257","N可口可乐雪碧摩登罐330ml","饮料","碳酸饮料","柠檬口味汽水","A","雪碧"
2259983,"65dc1d71-216b-4f62-8d0d-d714855fdc7c",2019-05-25 09:19:16,1,3,"13000099","双汇台式烤香肠48g","辅助佐餐","熟食肉制品","熟食肉制品","A","双汇"
2259983,"65dc1d71-216b-4f62-8d0d-d714855fdc7c",2019-05-25 09:19:16,1,3.5,"11000075","N可口可乐雪碧500ml","饮料","碳酸饮料","柠檬口味汽水","A","雪碧"
2259983,"65dc1d71-216b-4f62-8d0d-d714855fdc7c",2019-05-25 09:19:16,1,4,"12604182","N可口可乐怡泉+C柠檬味 400ml","饮料","碳酸饮料","柠檬口味汽水","A","怡泉+C"
2259983,"65dc1d71-216b-4f62-8d0d-d714855fdc7c",2019-05-25 09:19:16,1,3.5,"11000030","N可口可乐（塑料瓶）500ml","饮料","碳酸饮料","可乐类汽水","A","可口可乐"
2259983,"65dc1d71-216b-4f62-8d0d-d714855fdc7c",2019-05-25 09:19:16,1,3,"11000013","康师傅冰红茶500ml","饮料","茶饮料","即饮红茶","A","康师傅"
2260090,"5461895e-b467-42a3-95a7-7fac05e472cb",2019-05-25 09:21:35,2,38.799999,"30603414","好年东月芽米5KG","粮油制品","五谷类","大米","C","其他品牌"
2260125,"21e60d27-3f63-4601-a830-166f5fdcf5f9",2019-05-25 09:22:30,1,19.3999995,"30603414","好年东月芽米5KG","粮油制品","五谷类","大米","C","其他品牌"
2260125,"21e60d27-3f63-4601-a830-166f5fdcf5f9",2019-05-25 09:22:30,1,3.5,"11000009","T伊利纯牛奶纸250ml","奶制品","牛奶","常温牛奶","C","伊利"
2260139,"7c8b3145-87dd-11e8-946b-0a58ac13066c",2019-05-25 09:22:44,1,5,"12604203","元气森林苏打气泡水480ml","饮料","碳酸饮料","苏打水","B","元气森林"
2260139,"7c8b3145-87dd-11e8-946b-0a58ac13066c",2019-05-25 09:22:44,1,6.5,"15000004","N元秘D高丽人参饮品100ml","营养品","营养品","营养品","B","元秘"
2260420,"7d68f8b8-5339-11e8-ba3d-0a58ac13035b",2019-05-25 09:28:37,1,49.5,"30603417","N PREMI皇冠葵花籽油5L","粮油制品","油类","食用油","C","其他品牌"
2260536,"6f1c4c0e-20e6-4b8c-84be-dac0bbcbe777",2019-05-25 09:31:17,1,5,"40600201","N北京酱肉包120g","方便速食","包点类","包点类","A","其他品牌"
2260536,"6f1c4c0e-20e6-4b8c-84be-dac0bbcbe777",2019-05-25 09:31:17,1,3.5,"11000009","T伊利纯牛奶纸250ml","奶制品","牛奶","常温牛奶","A","伊利"
2260685,"1f5be8b9-d318-4807-9e1a-44afa5dd8363",2019-05-25 09:35:06,1,4.5,"11000254","康师傅茉莉蜜茶1L","饮料","茶饮料","即饮茉莉花茶","C","康师傅"
2260685,"1f5be8b9-d318-4807-9e1a-44afa5dd8363",2019-05-25 09:35:06,1,4.5,"11000253","康师傅绿茶1L","饮料","茶饮料","即饮绿茶","C","康师傅"
2260685,"1f5be8b9-d318-4807-9e1a-44afa5dd8363",2019-05-25 09:35:06,2,9,"11000252","康师傅冰红茶1L","饮料","茶饮料","即饮红茶","C","康师傅"
2260685,"1f5be8b9-d318-4807-9e1a-44afa5dd8363",2019-05-25 09:35:06,1,3,"11000100","康师傅茉莉蜜茶500ml","饮料","茶饮料","即饮茉莉花茶","C","康师傅"
2260841,"f19918d0-6a52-11e8-8d95-0a58ac1303bc",2019-05-25 09:38:40,1,4.5,"12000135","上好佳日本鱼果海苔味50g","休闲零食","膨化食品","膨化食品","C","上好佳"
2260925,"c31b5c36-90cb-11e8-bf8a-0a58ac1305b1",2019-05-25 09:40:44,1,13,"10603662","N七匹狼（蓝钻）","烟类","香烟","硬盒香烟","B","七匹狼"
2260925,"c31b5c36-90cb-11e8-bf8a-0a58ac1305b1",2019-05-25 09:40:44,1,2,"10603559","顺成防风打火机","烟类","烟具","烟具","B","顺成"
2261043,"8f30c47b-891c-49fe-93ad-d73f7c1cd746",2019-05-25 09:43:54,1,8.5,"10000008","N七匹狼（蓝)","烟类","香烟","硬盒香烟","A","七匹狼"
2261634,"5675e858-11f5-11e8-a696-0a58ac13001a",2019-05-25 09:57:51,6,51,"10000008","N七匹狼（蓝)","烟类","香烟","硬盒香烟","B","七匹狼"
2261947,"1deee402-7e89-11e8-aeb4-0a58ac130661",2019-05-25 10:05:00,1,2,"11000133","怡宝纯净水555ml","饮料","包装水","包装水","B","怡宝"
2261947,"1deee402-7e89-11e8-aeb4-0a58ac130661",2019-05-25 10:05:00,1,6.5,"12604211","香飘飘果汁茶泰式青柠400ml","饮料","茶饮料","其他茶饮料","B","香飘飘"
2261969,"193930a2-1615-11e8-a6f5-0a58ac13001a",2019-05-25 10:05:17,1,4,"13603841","T蒙牛真果粒蓝莓果粒康美苗条装250g","奶制品","含乳饮料","含乳饮料","B","真果粒"
2261990,"ff918bcb-4dca-4e8d-b8e8-222a9d68eb20",2019-05-25 10:05:46,1,4.5,"11000169","统一阿萨姆奶茶500ml","饮料","茶饮料","即饮奶茶","B","统一阿萨姆"
2261990,"ff918bcb-4dca-4e8d-b8e8-222a9d68eb20",2019-05-25 10:05:46,1,5.5,"12604105","农夫山泉果味茶π玫瑰荔枝红茶500ml","饮料","茶饮料","即饮红茶","B","茶π"
2262026,"55d7d131-7831-11e8-93f2-0a58ac130661",2019-05-25 10:06:34,1,1,"61000315","维达V0036蓝色经典超韧自然无香迷你手帕纸4层8张","家用清洁","纸制品","手帕纸","C","维达"
2262125,"0ae74188-75c4-11e8-9077-0a58ac130661",2019-05-25 10:08:42,1,9,"30000016","大宝SOD蜜90ml","个人清洁","护肤用品","面部护理/清洁","C","大宝"
2262130,"4d14cb2a-80fd-11e8-ae9c-0a58ac1303f0",2019-05-25 10:08:47,1,78,"13000036","N金龙鱼玉米油5L","粮油制品","油类","食用油","B","金龙鱼"
2262307,"5d54ed30-43db-11e8-afd0-0a58ac130519",2019-05-25 10:12:35,1,4.5,"13000125","康师傅鲜虾鱼板桶面98g","方便速食","即食类主食","即食面类","A","康师傅"
2262359,"7cf1e2b1-7291-11e8-97c3-0a58ac13065a",2019-05-25 10:13:21,10,20,"12604131","可口可乐美汁源果粒橙300ml","饮料","果蔬汁","常温果汁","B","美汁源"
2262359,"7cf1e2b1-7291-11e8-97c3-0a58ac13065a",2019-05-25 10:13:21,5,5,"11000019","惠尔康冬瓜茶（纸盒）250ml","饮料","亚洲传统饮料","其他亚洲传统饮料","B","惠尔康"
2262359,"7cf1e2b1-7291-11e8-97c3-0a58ac13065a",2019-05-25 10:13:21,1,23.9,"32000017","N雷达杀虫气雾剂清香型600ml","家用清洁","消杀用品","灭蚊、杀虫、防蛀用品","B","雷达"
2262359,"7cf1e2b1-7291-11e8-97c3-0a58ac13065a",2019-05-25 10:13:21,2,2,"11000035","惠尔康菊花茶250ml","饮料","亚洲传统饮料","菊花饮料","B","惠尔康"
2262609,"c16be3c0-0624-11e8-a6f5-0a58ac130241",2019-05-25 10:18:26,1,2,"11000391","农夫山泉水550ml","饮料","包装水","包装水","B","农夫山泉"
2262778,"7eb7bbdb-e266-4221-bd13-d4b3bed20685",2019-05-25 10:22:33,1,10.9,"13000352","海堤超级酱油510ml","食用调味品","调味品","酱油","A","海堤"
2262778,"7eb7bbdb-e266-4221-bd13-d4b3bed20685",2019-05-25 10:22:33,1,34.900002,"30603367","鲁花压榨玉米油1.6l","粮油制品","油类","食用油","A","鲁花"
2262778,"7eb7bbdb-e266-4221-bd13-d4b3bed20685",2019-05-25 10:22:33,1,6.9,"99922713","陈克明精细鸡蛋面500g","粮油制品","挂面粉丝","挂面粉丝","A","陈克明"
2262888,"6c8a7d05-73ad-11e8-9916-0a58ac13065a",2019-05-25 10:25:00,1,3.5,"11000075","N可口可乐雪碧500ml","饮料","碳酸饮料","柠檬口味汽水","B","雪碧"
2262899,"e379c9c2-b8d8-47b3-b2d1-9d22172a39f4",2019-05-25 10:25:23,1,1,"99003842","旺旺碎冰冰可乐味78ml","休闲零食","冰淇淋","冰淇淋","C","碎碎冰"
2262969,"d9c04ee5-8fce-11e8-bde6-0a58ac1305b1",2019-05-25 10:26:42,1,2,"11000391","农夫山泉水550ml","饮料","包装水","包装水","A","农夫山泉"
2262979,"a2a8bc15-17d2-11e8-a718-0a58ac13001a",2019-05-25 10:26:57,2,22,"10000037","N七匹狼（豪迈）","烟类","香烟","硬盒香烟","B","七匹狼"
2263005,"34fb4966-a338-4297-9b96-87625b2ce054",2019-05-25 10:27:39,1,2,"11000391","农夫山泉水550ml","饮料","包装水","包装水","A","农夫山泉"
2263272,"58c3b320-5ae3-4f8a-8453-2dd0adcd9b83",2019-05-25 10:34:30,1,4.5,"11000254","康师傅茉莉蜜茶1L","饮料","茶饮料","即饮茉莉花茶","B","康师傅"
2263695,"9d6a9d45-163d-11e8-a6f9-0a58ac13001a",2019-05-25 10:44:16,1,3,"11000356","康师傅冰糖柠檬500ML","饮料","果蔬汁","常温果汁","A","康师傅"
2263903,"c0f8b13e-dee6-41b9-837f-2194432b256e",2019-05-25 10:49:17,1,4,"33000003","三圈霸道5#碱性电池(2只挂卡)","休闲百货","电池","电池","C","三圈"
2263918,"fe08f01b-c9de-433a-bdf5-202096094b3a",2019-05-25 10:49:52,1,3.5,"11603832","农夫山泉天然矿泉山535ml","饮料","包装水","包装水","A","农夫山泉"
2264067,"2f16d1f8-db26-49da-b7d3-ca5aa865d18e",2019-05-25 10:53:56,1,8.5,"10000008","N七匹狼（蓝)","烟类","香烟","硬盒香烟","C","七匹狼"
2264075,"f042c3f8-2db7-11e8-b982-0a58ac13027f",2019-05-25 10:54:06,1,5,"11000255","农夫东方树叶红茶480ml","饮料","茶饮料","即饮红茶","C","东方树叶"
2264263,"37f845ec-468a-11e8-b107-0a58ac130519",2019-05-25 10:58:51,1,1,"61000315","维达V0036蓝色经典超韧自然无香迷你手帕纸4层8张","家用清洁","纸制品","手帕纸","C","维达"
2264263,"37f845ec-468a-11e8-b107-0a58ac130519",2019-05-25 10:58:51,1,2,"11000194","惠尔康谷粒谷力黑芝麻浆250ml","奶制品","含乳饮料","含乳饮料","C","惠尔康"
2264263,"37f845ec-468a-11e8-b107-0a58ac130519",2019-05-25 10:58:51,1,3.5,"11000121","N可口零度可乐500ml","饮料","碳酸饮料","可乐类汽水","C","零度可乐"
2264263,"37f845ec-468a-11e8-b107-0a58ac130519",2019-05-25 10:58:51,1,3.5,"12604103","可口可乐雪碧零卡柠檬味汽水500ml","饮料","碳酸饮料","柠檬口味汽水","C","雪碧"
2264266,"bcd03b76-0c6f-11e8-b211-0a58ac130012",2019-05-25 10:58:57,1,14.9,"32603606","白猫柠檬红茶洗洁精1.29kg","家用清洁","厨房清洁","餐具清洁","B","白猫"
2264483,"608e4c58-e68b-415d-9231-4fcdc308d457",2019-05-25 11:03:55,2,8,"11000110","长富纯鲜奶221ml","奶制品","牛奶","低温牛奶","A","长富"
2264639,"f79f1cb6-43cd-11e8-afcb-0a58ac130519",2019-05-25 11:07:59,1,16,"10000072","N七匹狼（纯境）","烟类","香烟","硬盒香烟","B","七匹狼"
2264774,"01fe4fdb-47c0-11e8-b4bb-0a58ac130522",2019-05-25 11:10:54,1,3.5,"11000030","N可口可乐（塑料瓶）500ml","饮料","碳酸饮料","可乐类汽水","C","可口可乐"
2264788,"ac8791b3-8722-11e8-9391-0a58ac13066c",2019-05-25 11:11:17,4,1,"35000006","大红包袋带喜字","休闲百货","其他休闲百货","其他休闲百货","A","其他品牌"
2264811,"bf7ba3d1-8711-11e8-9375-0a58ac13066c",2019-05-25 11:11:55,1,3.5,"11000121","N可口零度可乐500ml","饮料","碳酸饮料","可乐类汽水","C","零度可乐"
2264828,"51b8e0a9-37f0-11e8-a68d-0a58ac130259",2019-05-25 11:12:15,1,3,"40000005","NQQ丸4粒","方便速食","鲜食","自制关东煮","B","其他品牌"
2264828,"51b8e0a9-37f0-11e8-a68d-0a58ac130259",2019-05-25 11:12:15,1,3.5,"40000015","N烤肠原味50g","方便速食","鲜食","烤肠烤肉","B","其他品牌"
2264955,"70fbe4c0-d8ce-42e2-a0bc-bba94ee0254c",2019-05-25 11:15:14,1,4.5,"11603776","统一海之言地中海海盐+柠檬果味饮料500ml","饮料","亚洲传统饮料","其他亚洲传统饮料","A","海之言"
2264964,"ec4cb55b-6f32-4d10-99a9-240bee3e5c14",2019-05-25 11:15:25,1,1.2,"18000135","良兴素毛肚魔芋泡椒味32g","方便速食","鲜食","自制关东煮","A","良兴素"
2264964,"ec4cb55b-6f32-4d10-99a9-240bee3e5c14",2019-05-25 11:15:25,1,4.9,"17122915","卫龙魔芋爽(香辣味)50g","休闲零食","肉食小食","肉食小食","A","卫龙"
2264980,"46b4015e-0ed1-11e8-a65d-0a58ac13001a",2019-05-25 11:15:54,1,3.5,"11000009","T伊利纯牛奶纸250ml","奶制品","牛奶","常温牛奶","B","伊利"
2265091,"7aed6172-0bb6-4a32-918a-9387ce4e8669",2019-05-25 11:18:28,2,17,"10000008","N七匹狼（蓝)","烟类","香烟","硬盒香烟","B","七匹狼"
2265871,"5a3efd88-25e2-11e8-ae95-0a58ac130028",2019-05-25 11:38:12,3,48,"10000064","N七匹狼（纯雅）","烟类","香烟","硬盒香烟","A","七匹狼"
2265871,"5a3efd88-25e2-11e8-ae95-0a58ac130028",2019-05-25 11:38:12,1,2,"11000133","怡宝纯净水555ml","饮料","包装水","包装水","A","怡宝"
2265924,"e9ae635f-d355-4eb8-aee3-9f7d64427c56",2019-05-25 11:39:28,1,3.5,"11000152","农夫山泉1.5L","饮料","包装水","包装水","B","农夫山泉"
2265924,"e9ae635f-d355-4eb8-aee3-9f7d64427c56",2019-05-25 11:39:28,1,4.5,"11000253","康师傅绿茶1L","饮料","茶饮料","即饮绿茶","B","康师傅"
2266526,"c96ea0b9-4fa0-11e8-83a2-0a58ac130356",2019-05-25 11:54:14,2,8,"60603277","A蒙牛随变榛子巧克力口味雪糕60g","休闲零食","冰淇淋","冰淇淋","B","随变"
2266564,"04c41da6-4616-11e8-b0e8-0a58ac130519",2019-05-25 11:55:00,1,8.8,"15616646","小猪佩奇公仔挂件奶片糖16g","休闲零食","糖果","其他糖果","A","小猪佩奇"
2266564,"04c41da6-4616-11e8-b0e8-0a58ac130519",2019-05-25 11:55:00,1,8.5,"15616679","添乐班兰豆口哨糖10g","休闲零食","糖果","其他糖果","A","添乐"
2266645,"86105eb8-7f91-11e8-8793-0a58ac130661",2019-05-25 11:57:03,1,5.5,"12604133","速步维生素饮料罐装250ml","饮料","功能性饮料","健康保健饮料","C","速步"
2266645,"86105eb8-7f91-11e8-8793-0a58ac130661",2019-05-25 11:57:03,1,16,"10000033","N利群（蓝天）","烟类","香烟","硬盒香烟","C","利群"
2267035,"481d3a7f-0d78-45bb-a2d8-a1420ab6bb64",2019-05-25 12:05:54,1,7,"11000240","蒙牛优益C原味乳酸菌340ml(D)","奶制品","酸奶/酸味奶","酸奶/酸味奶","C","优益C"
2267100,"670d3c4d-1913-11e8-a736-0a58ac13001a",2019-05-25 12:07:16,2,25.6,"70000266","黑椒鸡扒饭500g","方便速食","鲜食","自制面饭类","B","其他品牌"
2267100,"670d3c4d-1913-11e8-a736-0a58ac13001a",2019-05-25 12:07:16,1,6.8,"70000158","N鱼香茄子饭500g","方便速食","鲜食","自制面饭类","B","其他品牌"
2267100,"670d3c4d-1913-11e8-a736-0a58ac13001a",2019-05-25 12:07:16,1,12.8,"70000109","**香干炒肉饭500g","方便速食","鲜食","自制面饭类","B","其他品牌"
2267119,"f17c4610-701f-4182-8128-0732254c5d9e",2019-05-25 12:07:37,1,20,"10603620","N金桥（冰爆）","烟类","香烟","硬盒香烟","B","金桥"
2267319,"d0ef109c-2581-47ab-adda-43853ca3b9e5",2019-05-25 12:11:24,1,9.5,"12603867","健达奇趣蛋(女孩）20g","休闲零食","巧克力","巧克力","A","健达奇趣蛋"
2267393,"608a4fab-38be-4d63-be9d-b8b8a7e0ac85",2019-05-25 12:12:51,2,6,"93895904","鱼籽烧45g","方便速食","鲜食","自制关东煮","B","其他品牌"
2267393,"608a4fab-38be-4d63-be9d-b8b8a7e0ac85",2019-05-25 12:12:51,2,5,"93895396","N牛筋丸串1*3粒","方便速食","鲜食","自制关东煮","B","其他品牌"
2267395,"bea05cbb-7202-11e8-9723-0a58ac13065a",2019-05-25 12:12:55,1,3.5,"40600267","AN黄玉米200g","方便速食","鲜食","其他鲜食","A","其他品牌"
2267402,"608a4fab-38be-4d63-be9d-b8b8a7e0ac85",2019-05-25 12:13:06,1,8.5,"10000008","N七匹狼（蓝)","烟类","香烟","硬盒香烟","B","七匹狼"
2267463,"5da8a4b3-d605-4dc9-8812-dc8f789ea10b",2019-05-25 12:14:35,2,2,"12000675","旺仔QQ糖香橙味20g","休闲零食","糖果","其他糖果","B","QQ"
2267463,"5da8a4b3-d605-4dc9-8812-dc8f789ea10b",2019-05-25 12:14:35,2,2,"12000028","旺仔QQ糖菠萝味20g","休闲零食","糖果","其他糖果","B","QQ"
2267521,"4b671d90-8ff5-11e8-be3d-0a58ac1305b1",2019-05-25 12:15:52,1,3,"11000007","统一鲜橙多450ml","饮料","果蔬汁","常温果汁","B","鲜橙多"
2267521,"4b671d90-8ff5-11e8-be3d-0a58ac1305b1",2019-05-25 12:15:52,1,3,"11000212","统一冰糖雪梨饮料500g","饮料","果蔬汁","常温果汁","B","统一"
2267589,"03f1d5e5-284f-41d6-9c15-6a2ced18eb88",2019-05-25 12:17:35,1,2,"40000029","N烤鱼棒50g","方便速食","鲜食","自制关东煮","B","其他品牌"
2267723,"82f88e80-4e99-11e8-8376-0a58ac130356",2019-05-25 12:20:14,1,43.900002,"13000368","厦鹭月牙米5kg","粮油制品","五谷类","大米","A","厦鹭"
2268567,"97758ec5-f6d2-4774-aeac-616f3a7b5468",2019-05-25 12:36:26,1,5.5,"12604058","农夫山泉果味茶π柠檬红茶500ml","饮料","茶饮料","即饮红茶","B","茶π"
2268650,"77b6571f-0d70-11e8-a63d-0a58ac13001a",2019-05-25 12:38:05,1,5,"12604207","元气森林卡曼橘味苏打气泡水480ml","饮料","茶饮料","即饮绿茶","C","元气森林"
2268650,"77b6571f-0d70-11e8-a63d-0a58ac13001a",2019-05-25 12:38:05,1,5,"12604203","元气森林苏打气泡水480ml","饮料","碳酸饮料","苏打水","C","元气森林"
2268650,"77b6571f-0d70-11e8-a63d-0a58ac13001a",2019-05-25 12:38:05,2,6,"11000085","景田百岁山矿泉水570ml","饮料","包装水","包装水","C","景田"
2268744,"cf827c8b-5a70-4863-b53d-ac09f7bfa352",2019-05-25 12:40:12,1,2.5,"93895403","N鱼豆腐1*4粒","方便速食","鲜食","自制关东煮","B","其他品牌"
2268744,"cf827c8b-5a70-4863-b53d-ac09f7bfa352",2019-05-25 12:40:12,1,1,"40000086","N海带结1*3个","方便速食","鲜食","自制关东煮","B","其他品牌"
2268744,"cf827c8b-5a70-4863-b53d-ac09f7bfa352",2019-05-25 12:40:12,1,2.5,"93895421","N千张肉福包","方便速食","包点类","包点类","B","其他品牌"
2268744,"cf827c8b-5a70-4863-b53d-ac09f7bfa352",2019-05-25 12:40:12,1,2.5,"40000031","N鱼翅丸1*3粒","方便速食","鲜食","自制关东煮","B","其他品牌"
2268904,"90a49661-925b-11e8-8135-0a58ac1305b1",2019-05-25 12:44:09,1,1.5,"93895468","AN见福茶叶蛋","方便速食","鲜食","茶叶蛋","B","见福"
2268957,"db9a2130-4e11-11e8-836a-0a58ac130356",2019-05-25 12:45:21,1,3,"11000006","统一冰红茶(柠檬味)500ml","饮料","茶饮料","即饮红茶","C","统一冰红茶"
2269021,"b2633abb-4a06-4e6e-ab75-7ae7b17d5bcc",2019-05-25 12:46:38,1,10,"13000364","李锦记精选生抽500ml","食用调味品","调味品","酱油","C","李锦记"
2269021,"b2633abb-4a06-4e6e-ab75-7ae7b17d5bcc",2019-05-25 12:46:38,1,7,"91000017","伊利每益添乳酸菌原味350ml(D)","奶制品","酸奶/酸味奶","酸奶/酸味奶","C","每益添"
2269021,"b2633abb-4a06-4e6e-ab75-7ae7b17d5bcc",2019-05-25 12:46:38,1,14,"13000365","N金龙鱼二代食用调和油900ml","粮油制品","油类","食用油","C","金龙鱼"
2269021,"b2633abb-4a06-4e6e-ab75-7ae7b17d5bcc",2019-05-25 12:46:38,6,16.8,"13000132","N晶华强化低钠盐300g","食用调味品","调味品","盐","C","晶华"
